Bear,Sex,Age, Date ,General Location,Capture type,Release Site,Handler,Year
226,Male,12,7/21/94,"S Fork Shoshone, WY ",Management,"Blacktail Crk, YNP",WYGFD,1994
226,Male,12,11/8/94,"Sunlight, WY ",Management,Removed,WYGFD,1994
227,Male,2,7/24/94,"Chick Crk, TNF",,On site,IGBST,1994
228,Male,4,7/30/94,"Mesa Pit, YNP",,On site,IGBST,1994
174,Male,8,8/7/94,"Dunoir Crk, SNF ",Management,"Blacktail Crk, YNP",WYGFD,1994
229,Male,11,7/28/94,"Squaw Basin, BTNF",,On site,WYGFD,1994
229,Male,11,8/28/94,"split Rock Crk, BTNF",,On site,WYGFD,1994
230,Male,Subadult,8/14/94,"Taylor's Fork, MT ",Management,"Buck Crk, GNF",MTFWP,1994
230,Male,Subadult,8/17/94,"Taylor's Fork, MT ",Management,"Tom Miner, GNF",MTFWP,1994
230,Male,Subadult,8/24/94,"Big Sky, MT ",Management,to zoo,MTFWP,1994
231,Male,2,8/16/94,"S Fork Shoshone, WY ",Management,"Sunlight, SNF",WYGFD,1994
231,Male,2,8/25/94,"Wapiti Valley, WY ",Management,"Blacktail, YNP",WYGFD,1994
231,Male,2,8/29/94,"Mammoth, YNP ",Management,"Wrong Crk, YNP",YNP,1994
231,Male,2,10/5/94,"Gardiner, MT ",Management,to zoo,MTFWP,1994
207,Male,2,8/10/94,"S Fork Shoshone, WY ",Management,"Hoodoo Crk, SNF",WYGFD,1994
112,Male,21,8/24/94,"Boulder River, GNF ",Management,"Six Mile Crk, GNF",MTFWP,1994
163,Female,10,8/29/94,"Absaroka Lodge, SNF ",Management,"N of Dubois, WY",WYGFD,1994
101,Female,12,9/2/94,"Rainbow Point, GNF ",Management,"Buffalo Plateau, BTNF",MTFWP/IGBST,1994
232,Female,1,9/2/94,"Rainbow Point, GNF ",Management,"Big Game Ridge, YNP",MTFWP/IGBST,1994
233,Male,1,9/2/94,"Rainbow Point, GNF ",Management,"Big Game Ridge, YNP",MTFWP/IGBST,1994
234,Female,9,9/7/94,"S Fork Shoshone, WY ",Management,"wrong Crk, YNP",WYGFD,1994
235,Female,4,9/11/94,"S Fork Shoshone, WY ",Management,"Portal Crk, GNF",WYGFD,1994
236,Female,14,9/12/94,"S Fork Shoshone, WY ",Management,"Trapper Crk, GNF",WYGFD,1994
237,Female,11,9/12/94,"Spring Crk, WY ",Management,"Blacktail, YNP",WYGFD,1994
238,Male,1,9/12/94,"Spring Crk, WY ",Management,"Blacktail, YNP",WYGFD,1994
G53,Male,1,9/12/94,"Spring Crk, WY ",Management,"Blacktail, YNP",WYGFD,1994
239,Male,Adult,9/18/94,"S Fork Shoshone, WY ",Management,"Six Mile Crk, GNF",WYGFD,1994
128,Female,9,9/20/94,"Dubois, WY ",Management,"Hoodoo Crk, SNF",WYGFD,1994
240,Female,Subadult,9/21/94,"Gardiner, MT ",Management,"Charcoal Bay, YNP",MTFWP,1994
241,Female,Cub,9/19/94,"S Fork Shoshone, WY ",Management,"Newton Crk, SNF",WYGFD,1994
242,Female,13,10/5/94,"S Fork Shoshone, WY ",Management,"Hominy Peak, TNF",WYGFD,1994
106,Female,18,10/20/94,"Wapiti, WY ",Management,"Otter Crk, YNP",WYGFD,1994
G54,Male,1,10/20/94,"Wapiti, WY ",Management,"Otter Crk, YNP",WYGFD,1994
207,Male,12,7/1/93,"Elk Fork, N Fork Shoshone, SNF",,On site,IGBST,1993
208,Male,6,7/7/93,"S Fork Shoshone, WY ",Management,"Deep Crk, YNP",WYGFD,1993
209,Male,6,7/14/93,"NW of Baldy Mtn, BTNF ",Management,"Timothy Crk, YNP",WYGFD,1993
210,Female,10,7/18/93,"Hayden Valley, YNP",,On site,IGBST,1993
148,Female,10,7/19/93,"Grebe Lake road, YNP",,On site,IGBST,1993
211,Male,3,7/21/93,"Chittenden road, YNP ",Management,On site,YNP,1993
212,Male,2,7/22/93,"Meteetsee Crk, WY ",Management,On site,WYGFD,1993
125,Female,10,7/29/93,"Antelope Crk, YNP",,On site,IGBST,1993
97,Female,16,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
191,Male,16,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
213,Female,1,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
G50,Male,1,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
G51,Male,1,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
140,Male,14,9/13/93,"Mesa Pit, YNP",,On site,IGBST,1993
214,Female,1,9/15/93,"Stephens Crk, YNP",,On site,IGBST,1993
215,Male,Adult,9/16/93,"Turpin Meadows, BTNF ",Management,"Blacktail Crk, YNP",WYGFD,1993
79,Female,19,9/16/93,"Stephens Crk, YNP",,On site,IGBST,1993
216,Female,7,10/9/93,S Fork Shoshone ,Management,"Blacktail Crk, YNP",WYGFD,1993
217,Female,9,10/11/93,"Arizona Lake, BTNF",,On site,WYGFD,1993
218,Male,4,10/12/93,S Fork Shoshone ,Management,"Hayden Valley, YNP WY",,1993
219,Male,3,10/14/93,S Fork Shoshone ,Management,"Otter Crk, YNP",WYGFD,1993
184,Male,11,4/13/92,"DuNoir R, Diamond G Ranch, SNF",,On site,WYGFD,1992
185,Male,6,4/14/92,"Six Mile Crkeek, SNF",,On site,WYGFD,1992
197,Female,8,5/25/92,"Long Crkeek, SNF",,On site,WYGFD,1992
198,Male,19,5/25/92,"Long Crkeek, SNF",,On site,WYGFD,1992
199,Male,3,6/20/92,"Frontier Crk, SNF",,On site,WYGFD,1992
101,Female,10,7/13/92,"Richards Pond, YNP",,On site,IGBST,1992
104,Female,10,7/24/92,"North Fork Shoshone, SNF",,On site,WYGFD,1992
163,Female,8,8/1/92,"Wiltse cabin, Pahaska, SNF",,On site,WYGFD,1992
200,Male,10,8/4/92,"Wapiti Crk, GNF",,On site,IGBST,1992
201,Male,2,8/6/92,"Wapiti Crk, GNF",,On site,IGBST,1992
202,Female,4,8/18/92,"Eldridge Crkeek, GNF",,On site,IGBST,1992
203,Male,12,8/25/92,"Flagstaff Crkeek, BTNF ",Management,On site,WYGFD,1992
140,Male,13,9/27/92,"Mesa Pit, YNP",,On site,IGBST,1992
204,Male,2,10/1/92,"Grebe Lake road, YNP",,On site,IGBST,1992
205,Female,8,10/5/92,"Hayden valley, YNP",,On site,IGBST,1992
206,Male,18,10/26/92,"Antelope Crk, YNP",,On site,IGBST,1992
184,Male,10,4/28/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
185,Male,5,4/30/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
185,Male,5,8/10/91,"Grizzly Crk, SNF",,On site,WYGFD,1991
164,Male,7,5/5/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD/IGBST,1991
158,Male,5,5/11/91,"F&G cabin, Mormon Crk, SNF",,On site,WYGFD/IGBST,1991
158,Male,5,9/26/91,"Siggins Fork, BTNF",,On site,WYGFD/IGBST,1991
186,Male,3,5/12/91,"F&G cabin, Mormon Crk, SNF",,On site,WYGFD/IGBST,1991
174,Male,5,5/13/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
104,Female,9,5/14/91,"Wilsey's cabin, N Fk Shoshone, SNF",,On site,WYGFD/IGBST,1991
34,Male,19,5/17/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
141,Male,5,5/17/91,"Mesa Pit, YNP",,On site,IGBST,1991
187,Male,4,5/20/91,"Mesa Pit, YNP",,On site,IGBST,1991
188,Female,3,5/21/91,"Sunlight Crk, SNF",,On site,WYGFD,1991
189,Female,10,5/27/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
181,Male,2,6/15/91,"Lake, YNP ",Management,"Younts Peak, BTNF",YNP,1991
181,Male,2,6/30/91,"Little Thumb Crk, YNP ",Management,"Crkescent Peak, BTNF",YNP,1991
190,Female,6,6/23/91,"Flat Mountain Arm, YNP",,On site,IGBST,1991
180,Male,4,7/6/91,"B4 Ranch, WY",Management,"Big Game Ridge, YNP",WYGFD,1991
191,Male,14,7/13/91,"9 Quarter Circle Ranch, MT",,"Tepee Crk, GNF",IGBST,1991
128,Female,6,7/13/91,"Horse Crk, SNF",,On site,WYGFD,1991
192,Male,4,7/29/91,"Cooke City, GNF",,On site,IGBST,1991
152,Male,18,7/30/91,"W Fork Long Crk, SNF",,On site,WYGFD,1991
193,Female,5,8/29/91,"Mesa Pit road, YNP",,On site,IGBST,1991
193,Female,5,9/29/91,"Mesa Pit road, YNP",,On site,IGBST,1991
168,Male,5,8/31/91,"DuNoir/Long Crk, SNF",,On site,WYGFD,1991
195,Male,4,9/22/91,"Siggins Fork, BTNF",,On site,WYGFD/IGBST,1991
1,Male,27,9/23/91,"Siggins Fork, BTNF",,On site,WYGFD/IGBST,1991
194,Female,15,9/25/91,"Siggins Fork/Open Crk, BTNF",,On site,WYGFD/IGBST,1991
196,Female,6,10/14/91,"Grebe Lake road, YNP",,On site,IGBST,1991
142,Male,10,10/15/91,"Otter Crk, YNP",,On site,IGBST,1991
155,Male,5,10/16/91,"Grebe Lake road, YNP",,On site,IGBST,1991
134,Female,8,4/14/90,"Lake, YNP ",Management,"Removed to lab, Pullman,WA",YNP,1990
181,Male,1,4/15/90,"Lake, YNP ",Management,"Slough Crk, YNP",YNP,1990
181,Male,1,8/23/90,"Yancey's Hole, YNP ",Management,"Nez Perce Crk, YNP",YNP/IGBST,1990
154,Female,3,5/11/90,"Blackrock, BTNF ",Management,On site,WYGFD,1990
154,Female,3,7/27/90,"Soda Fork, SNF ",Management,On site,WYGFD,1990
173,Male,Subadult,5/21/90,"Grant Village, YNP ",Management,"Blacktail, YNP",YNP,1990
174,Male,4,6/2/90,"W Fork Long Crk, BTNF",,On site,WYGFD,1990
175,Female,Adult,6/19/90,"Box Crk, BTNF",,On site,WYGFD,1990
125,Female,7,7/1/90,"Antelope Crk, YNP",,On site,IGBST,1990
176,Male,Subadult,8/1/90,"Dunraven Pass, YNP ",Management,"Head of Phlox Crk, YNP",YNP,1990
177,Male,12,8/8/90,"Angle Lakes, BTNF",,On site,WYGFD,1990
178,Male,4,8/20/90,"Natural Br Rd, TNF ",Management,"Arnica Crk, YNP",YNP,1990
79,Female,16,8/21/90,"Gardiner, MT ",Management,"Thorofare, BTNF",YNP/IGBST,1990
179,Female,1,8/23/90,"Gardiner, MT ",Management,"Grassy Lk Reservoir, RP",YNP/IGBST,1990
180,Male,3,8/22/90,"Bird Mtn, SNF ",Management,On site,WYGFD/IGBST,1990
182,Female,1,8/24/90,"Gardiner, MT ",Management,"Grassy Lk Reservoir, RP",YNP/IGBST,1990
183,Female,4,8/24/90,"Bird Mtn, SNF ",Management,"Sunlight Basin, WY",WYGFD/IGBST,1990
164,Male,5,5/16/89,"Little Horse Crk, SNF",,On-site,WYGFD,1989
164,Male,5,5/20/89,"Little Horse Crk, SNF",,On-site,WYGFD,1989
164,Male,5,6/27/89,"Little Horse Crk, SNF",,On-site,IGBST,1989
165,Female,11,5/21/89,"Gibbon Meadows, YNP",,On-site,IGBST,1989
126,Female,17,5/23/89,"Sentinel Crk, YNP",,On-site,IGBST,1989
117,Female,6,5/24/89,"Sunlight, SNF",,On-site,WYGFD,1989
134,Female,7,6/6/89,"Lake, YNP ",Management,"Outlet Crk, YNP",YNP,1989
G47,Male,Cub,6/6/89,"Lake, YNP ",Management,"Outlet Crk, YNP",YNP,1989
166,Female,6,6/20/89,"Box Crk, BTNF",,On-site,IGBST,1989
167,Male,14,6/26/89,"Crkandall, SNF",,On-site,WYGFD,1989
168,Male,3,8/13/89,"Pacific Crk, BTNF",,On-site,WYGFD,1989
169,Female,3,8/15/89,"Two Ocean Pass, BTNF",,On-site,WYGFD,1989
170,Male,8,8/15/89,"Jay Crk, BTNF",,On-site,WYGFD,1989
171,Male,8,8/21/89,"Jay Crk, BTNF",,On-site,WYGFD,1989
155,Male,3,9/9/89,"Tepee Crk, TNF ",Management,"Blacktail,YNP",IGBST/ID,1989
101,Female,7,9/17/89,"Cabin Crk, Red Canyon, GNF",,On-site,IGBST,1989
172,Female,2,10/17/89,"Fox Crk, BTNF",,On-site,WYGFD,1989
104,Female,6,4/30/88,"Pahaska, SNF",,On-site,WYGFD,1988
144,Female,2,4/30/88,"Pahaska, SNF",,On-site,WYGFD,1988
145,Female,2,4/30/88,"Pahaska, SNF",,On-site,WYGFD,1988
146,Male,8,5/6/88,"Mormon Crk, SNF",,On-site,WYGFD,1988
G42,Male,Adult,5/15/88,"Blackwater Crk, SNF",,On-site,WYGFD,1988
134,Female,6,5/17/88,"Bridge Bay, YNP ",Management,"Turbid Lake, YNP",YNP,1988
134,Female,6,5/23/88,"Bridge Bay, YNP ",Management,"Basin Crk, YNP",YNP,1988
110,Male,5,5/21/88,"Richards Pond, YNP",,On-site,IGBST,1988
110,Male,5,8/16/88,"West Yellowstone, MT ",Management,Management kill,MTFWP,1988
40,Male,13,5/27/88,"Mesa Pit Road, YNP",,On-site,IGBST,1988
147,Male,9,5/27/88,"Nez Perce Crk, YNP",,On-site,IGBST,1988
138,Male,10,5/27/88,"Lake, YNP ",Management,"Blacktail, YNP",YNP/IGBST,1988
148,Female,5,6/25/88,"Gibbon Meadows, YNP",,On-site,IGBST,1988
149,Female,Adult,7/8/88,"Trout Crk, YNP",,On-site,IGBST,1988
150,Male,5,7/14/88,"Sunlight Crk, SNF ",Management,On-site,WYGFD/IGBST,1988
151,Male,8,7/15/88,"Five Mile Crk, SNF",,On-site,WYGFD/IGBST,1988
152,Male,15,7/16/88,"Five Mile Crk, SNF",,On-site,WYGFD/IGBST,1988
153,Male,8,7/20/88,"Little Sunlight, SNF",,On-site,WYGFD/IGBST,1988
154,Female,2,7/21/88,"Trail Crk, SNF",,On-site,WYGFD,1988
154,Female,2,8/8/88,"Sunlight G&F, SNF ",Management,"Sulphur Crk, SNF",WYGFD,1988
154,Female,2,9/26/88,"Sunlight G&F, SNF ",Management,"Huff Gulch, SNF",WYGFD/IGBST,1988
154,Female,2,9/29/88,"Sunlight G&F, SNF ",Management,"Thorofare, BTNF",WYGFD/IGBST,1988
117,Female,5,7/24/88,"Sunlight, SNF",,On-site,WYGFD,1988
117,Female,5,7/28/88,"Sunlight, SNF",,On-site,WYGFD,1988
117,Female,5,9/25/88,"Sunlight, SNF",,On-site,WYGFD,1988
117,Female,5,9/28/88,"Sunlight, SNF ",Management,On-site,WYGFD/IGBST,1988
1,Male,24,8/3/88,"Sunlight, SNF",,On-site,WYGFD/IGBST,1988
155,Male,2,8/9/88,"Bitch Crk, TNF",,On-site,IGBST,1988
156,Female,6,8/10/88,"Bitch Crk, TNF",,On-site,IGBST,1988
118,Female,5,8/13/88,"Pahaska, SNF ",Management,On-site,IGBST/WYGFD,1988
